Taskset,Algorithm,Number of Tasks,Utilization,Schedulable
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,0
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,2
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,1
tasksets-2/80-percent/8-tasks,edf,8,80%,0
tasksets-2/80-percent/8-tasks,rr,8,80%,2
tasksets-2/80-percent/8-tasks,dm,8,80%,3
tasksets-2/80-percent/8-tasks,edf,8,80%,0
